,machine_id,start,job,index,duration
0,0,0,5,0,20
1,0,79,3,1,96
2,0,175,10,2,47
3,0,222,6,3,69
4,0,293,14,5,52
5,0,398,9,5,94
6,0,492,4,4,46
7,0,538,0,8,53
8,0,594,2,6,93
9,0,759,1,7,55
10,0,957,7,11,24
11,0,1083,8,12,42
12,0,1130,11,13,44
13,0,1176,13,12,20
14,0,1210,12,14,57
15,1,0,11,0,34
16,1,209,8,1,46
17,1,436,1,2,77
18,1,517,0,7,21
19,1,538,7,6,18
20,1,583,6,10,74
21,1,657,10,7,71
22,1,728,14,9,52
23,1,781,4,10,91
24,1,879,12,9,39
25,1,918,5,8,54
26,1,976,13,8,67
27,1,1043,3,11,75
28,1,1118,2,13,87
29,1,1205,9,14,63
30,2,34,11,1,47
31,2,81,5,1,71
32,2,306,2,2,87
33,2,397,0,5,34
34,2,431,4,3,59
35,2,549,8,6,17
36,2,566,7,7,32
37,2,598,12,6,58
38,2,780,14,10,38
39,2,863,3,10,43
40,2,906,13,7,70
41,2,976,10,12,14
42,2,990,9,12,98
43,2,1088,6,13,94
44,2,1202,1,14,66
45,3,0,12,0,50
46,3,65,10,1,96
47,3,161,0,1,55
48,3,216,11,2,58
49,3,274,7,3,81
50,3,469,6,8,27
51,3,589,8,7,48
52,3,640,9,9,50
53,3,735,5,4,14
54,3,814,1,8,77
55,3,891,2,10,69
56,3,1019,4,12,16
57,3,1050,13,9,30
58,3,1122,14,13,54
59,3,1189,3,14,79
60,4,0,7,0,58
61,4,58,0,0,21
62,4,79,6,1,96
63,4,175,9,2,75
64,4,250,10,3,75
65,4,325,4,1,28
66,4,353,1,1,83
67,4,436,2,4,60
68,4,496,3,4,95
69,4,591,5,2,78
70,4,669,12,7,63
71,4,732,11,4,62
72,4,794,13,5,82
73,4,899,14,12,54
74,4,985,8,11,98
75,5,1,3,0,77
76,5,78,9,1,80
77,5,167,13,2,15
78,5,182,8,0,27
79,5,209,12,3,20
80,5,229,2,1,77
81,5,307,11,3,51
82,5,657,6,11,84
83,5,784,10,10,57
84,5,841,0,11,95
85,5,947,1,11,79
86,5,1052,4,13,59
87,5,1175,7,14,25
88,5,1204,14,14,16
89,5,1220,5,14,43
90,6,216,0,2,71
91,6,287,8,2,67
92,6,354,3,3,7
93,6,371,6,6,78
94,6,514,9,7,41
95,6,623,14,7,62
96,6,691,4,8,52
97,6,752,2,8,41
98,6,794,11,5,44
99,6,860,5,7,28
100,6,891,1,9,19
101,6,1028,7,13,72
102,6,1101,12,11,21
103,6,1153,13,11,23
104,6,1200,10,14,60
105,7,0,10,0,65
106,7,65,12,1,57
107,7,122,13,1,45
108,7,291,6,4,45
109,7,348,9,4,50
110,7,398,2,3,38
111,7,436,7,4,23
112,7,459,14,6,74
113,7,533,1,3,64
114,7,597,0,9,26
115,7,642,3,6,35
116,7,743,4,9,27
117,7,799,8,8,62
118,7,861,11,7,17
119,7,1139,5,12,37
120,8,0,6,0,69
121,8,236,14,4,57
122,8,293,9,3,55
123,8,354,8,3,27
124,8,381,4,2,50
125,8,597,1,4,34
126,8,631,0,10,52
127,8,683,3,7,76
128,8,759,7,9,99
129,8,858,10,11,79
130,8,976,11,9,29
131,8,1041,2,12,24
132,8,1113,5,11,26
133,8,1178,12,13,32
134,8,1229,13,14,38
135,9,0,14,0,37
136,9,37,13,0,84
137,9,121,2,0,83
138,9,205,3,2,28
139,9,435,0,6,16
140,9,459,7,5,28
141,9,500,9,6,14
142,9,648,4,7,43
143,9,728,10,8,22
144,9,838,11,6,8
145,9,910,1,10,37
146,9,972,5,9,33
147,9,1014,12,10,87
148,9,1134,8,13,48
149,9,1183,6,14,81
150,10,37,14,1,81
151,10,118,4,0,87
152,10,358,13,4,18
153,10,385,0,4,12
154,10,449,6,7,20
155,10,469,8,5,80
156,10,550,10,6,33
157,10,690,9,10,61
158,10,751,12,8,84
159,10,835,2,9,44
160,10,879,11,8,97
161,10,981,7,12,45
162,10,1026,1,12,92
163,10,1118,3,12,61
164,10,1179,5,13,33
165,11,0,9,0,37
166,11,37,1,0,54
167,11,118,14,2,61
168,11,179,7,2,76
169,11,255,12,4,85
170,11,340,6,5,31
171,11,538,4,5,45
172,11,759,3,8,9
173,11,877,13,6,29
174,11,906,8,9,12
175,11,960,2,11,49
176,11,1009,11,10,15
177,11,1024,5,10,89
178,11,1113,10,13,31
179,11,1144,0,13,42
180,12,175,6,2,17
181,12,325,10,4,69
182,12,394,12,5,90
183,12,496,2,5,98
184,12,598,7,8,86
185,12,686,14,8,30
186,12,716,1,6,43
187,12,759,5,5,8
188,12,768,3,9,95
189,12,1005,0,12,31
190,12,1090,11,12,40
191,12,1135,4,14,39
192,12,1175,9,13,18
193,12,1196,13,13,21
194,12,1217,8,14,50
195,13,58,7,1,90
196,13,148,12,2,61
197,13,381,8,4,19
198,13,496,6,9,87
199,13,594,3,5,35
200,13,669,5,3,66
201,13,735,2,7,17
202,13,752,10,9,32
203,13,831,14,11,68
204,13,899,9,11,79
205,13,978,4,11,41
206,13,1024,11,11,66
207,13,1090,13,10,50
208,13,1140,1,13,62
209,13,1216,0,14,39
210,14,179,14,3,57
211,14,236,13,3,41
212,14,287,0,3,98
213,14,474,10,5,58
214,14,555,9,8,72
215,14,627,4,6,9
216,14,637,1,5,79
217,14,741,6,12,76
218,14,818,5,6,42
219,14,860,7,10,97
220,14,957,8,10,28
221,14,1122,12,12,56
222,14,1179,3,13,10
223,14,1189,11,14,38
224,14,1230,2,14,25
